count,cleared,cor_digs,inc_digs,cor_flags,inc_flags
10000,18,1,3,0,0
10001,41,5,20,1,1
10002,52,5,3,1,0
10003,72,2,4,1,1
10004,23,1,4,0,1
10005,13,1,5,0,1
10006,9,2,3,0,0
10007,39,13,9,2,0
10008,34,1,2,0,0
10009,50,1,18,0,0
10010,34,1,3,0,0
10011,38,3,6,0,0
10012,51,9,8,2,1
10013,12,1,6,1,0
10014,28,3,12,1,0
10015,13,5,3,0,1
10016,49,10,13,0,0
10017,123,5,22,2,0
10018,61,1,19,0,0
10019,15,1,4,0,0
10020,53,2,23,3,0
10021,95,7,12,2,4
10022,22,1,13,0,0
10023,31,3,8,1,0
10024,9,1,2,0,0
10025,40,3,3,0,1
10026,52,3,10,1,1
10027,74,9,11,1,0
10028,39,3,3,0,0
10029,42,1,2,1,0
10030,25,5,6,0,0
10031,47,4,9,1,0
10032,34,1,20,0,0
10033,120,7,12,2,0
10034,46,3,3,1,0
10035,9,1,3,0,0
10036,37,3,5,0,0
10037,79,1,5,0,0
10038,43,3,4,0,1
10039,86,4,6,1,1
10040,53,3,17,0,0
10041,12,1,3,0,0
10042,43,7,5,2,1
10043,53,4,7,1,0
10044,44,1,8,0,0
10045,22,2,2,0,0
10046,26,1,2,0,0
10047,27,2,12,0,0
10048,51,3,16,2,0
10049,71,6,16,1,1
10050,53,2,2,1,0
10051,30,8,3,0,0
10052,17,2,6,0,4
10053,27,4,11,0,0
10054,17,2,4,0,0
10055,12,1,3,0,0
10056,9,1,2,0,0
10057,16,1,7,0,0
10058,21,1,6,1,0
10059,44,1,8,0,0
10060,28,1,3,0,0
10061,20,1,6,0,1
10062,47,5,11,1,0
10063,45,2,6,0,0
10064,12,1,3,0,0
10065,10,1,4,0,1
10066,30,3,4,0,0
10067,37,2,2,1,0
10068,38,6,14,0,0
10069,78,6,11,2,0
10070,30,1,6,0,0
10071,24,10,4,2,0
10072,43,1,3,0,0
10073,43,2,13,0,1
10074,32,1,5,0,1
10075,33,2,8,0,0
10076,27,1,4,0,0
10077,45,10,10,0,2
10078,21,6,7,1,0
10079,35,6,5,0,0
10080,67,8,14,2,1
10081,30,1,4,0,0
10082,14,3,4,0,0
10083,30,6,6,1,1
10084,20,3,4,0,0
10085,34,3,2,0,0
10086,33,3,5,0,0
10087,18,3,9,1,1
10088,23,1,4,0,0
10089,16,1,4,0,1
10090,51,11,11,2,0
10091,34,1,11,1,0
10092,18,1,2,0,0
10093,63,4,9,3,1
10094,26,4,7,1,1
10095,55,2,4,0,0
10096,9,1,4,0,0
10097,63,1,19,1,0
10098,40,1,8,0,0
10099,59,1,5,0,0
10100,32,3,9,1,1
10101,32,1,4,0,0
10102,37,2,10,1,2
10103,15,1,3,0,0
10104,57,4,4,0,0
10105,84,1,4,0,0
10106,25,2,7,0,0
10107,13,2,4,0,0
10108,20,1,3,0,0
10109,55,5,19,3,0
10110,33,1,2,0,0
10111,63,1,10,0,0
10112,36,5,3,1,0
10113,84,3,8,0,1
10114,18,1,5,0,0
10115,18,1,4,0,0
10116,19,1,2,0,0
10117,54,4,4,0,0
10118,26,1,4,1,0
10119,51,2,3,0,0
10120,29,1,4,0,0
10121,18,1,5,0,0
10122,108,4,18,1,0
10123,26,1,3,0,0
10124,25,1,4,0,0
10125,21,3,3,2,2
10126,52,4,8,1,1
10127,15,4,7,1,0
10128,48,6,19,4,0
10129,61,5,9,2,0
10130,33,2,3,1,0
10131,39,2,5,0,0
10132,29,1,11,1,0
10133,47,3,10,2,0
10134,60,3,6,1,0
10135,12,1,2,0,0
10136,51,5,11,2,1
10137,14,1,5,0,1
10138,33,1,14,1,0
10139,28,1,12,1,0
10140,37,2,7,0,0
10141,48,2,24,1,1
10142,9,1,2,0,0
10143,98,12,20,3,0
10144,48,1,2,0,0
10145,28,1,6,0,1
10146,41,7,3,1,0
10147,10,2,3,0,0
10148,50,8,16,1,1
10149,20,3,2,0,0
10150,23,1,7,0,0
10151,31,6,8,1,1
10152,73,4,22,2,1
10153,32,5,7,0,0
10154,43,1,13,1,0
10155,77,4,5,2,0
10156,43,1,7,0,0
10157,28,2,5,0,2
10158,44,3,7,2,1
10159,6,5,1,1,1
10160,66,3,11,1,0
10161,101,5,16,2,2
10162,70,4,6,2,1
10163,47,1,5,0,0
10164,44,1,4,0,1
10165,112,8,18,2,1
10166,15,3,5,0,0
10167,14,1,7,0,0
10168,45,2,2,0,1
10169,54,3,8,0,0
10170,13,1,2,0,1
10171,64,2,22,2,1
10172,15,1,4,1,0
10173,72,5,4,2,4
10174,36,2,3,1,1
10175,52,5,5,2,1
10176,20,2,3,0,0
10177,59,8,14,3,3
10178,22,3,2,0,0
10179,39,4,9,2,1
10180,9,1,3,0,0
10181,17,2,5,1,1
10182,34,10,4,1,4
10183,70,2,23,2,1
10184,64,2,2,0,1
10185,48,7,6,3,1
10186,15,1,2,0,0
10187,53,2,6,0,2
10188,10,2,3,0,0
10189,46,2,16,3,0
10190,24,4,5,1,0
10191,35,1,4,0,0
10192,48,6,19,4,0
10193,11,2,3,0,0
10194,26,2,1,0,1
10195,14,2,3,0,1
10196,53,5,9,1,0
10197,74,2,4,0,1
10198,23,4,2,0,1
10199,50,1,19,2,1
10200,29,1,6,1,0
10201,54,2,2,1,0
10202,46,11,10,4,2
10203,42,1,5,0,1
10204,78,4,31,1,1
10205,75,3,6,0,0
10206,21,1,2,0,0
10207,34,1,11,0,0
10208,39,1,5,0,0
10209,40,2,9,1,2
10210,40,1,3,0,0
10211,41,9,15,1,0
10212,23,1,2,0,0
10213,19,2,6,1,0
10214,24,1,4,0,0
10215,12,1,2,0,0
10216,13,2,3,0,0
10217,67,2,9,2,0
10218,42,2,7,0,0
10219,20,1,4,0,0
10220,62,2,7,1,1
10221,12,4,2,1,0
10222,11,1,4,0,0
10223,43,5,9,2,1
10224,105,6,38,4,2
10225,15,1,5,0,0
10226,25,1,5,0,1
10227,49,1,4,0,0
10228,31,2,2,0,0
10229,74,4,8,0,2
10230,55,5,7,2,1
10231,50,1,5,0,0
10232,53,1,4,0,0
10233,21,1,14,0,0
10234,10,2,2,0,0
10235,27,1,5,0,0
10236,33,1,3,0,0
10237,40,4,13,4,0
10238,80,1,13,1,0
10239,54,3,9,2,1
10240,13,1,2,0,1
10241,39,6,4,0,2
10242,31,3,2,0,0
10243,48,2,11,1,1
10244,16,1,4,1,1
10245,68,6,14,2,2
10246,25,2,10,0,0
10247,34,1,12,1,1
10248,42,7,8,1,0
10249,29,4,5,1,0
10250,46,1,5,0,0
10251,19,1,9,1,0
10252,26,1,4,0,0
10253,34,5,6,2,0
10254,51,1,2,0,0
10255,10,2,2,0,0
10256,27,2,1,0,4
10257,24,1,3,0,0
10258,18,3,2,1,1
10259,23,4,7,2,1
10260,9,1,2,0,0
10261,33,1,6,0,0
10262,51,3,16,4,0
10263,15,1,3,1,0
10264,12,1,4,0,0
10265,38,4,7,1,0
10266,17,4,3,1,1
10267,45,2,8,1,1
10268,25,1,4,1,0
10269,21,1,8,1,0
10270,15,4,3,1,0
10271,43,1,2,1,0
10272,69,3,10,0,1
10273,33,3,6,1,1
10274,79,7,16,2,1
10275,24,5,7,2,0
10276,24,1,4,0,0
10277,104,1,5,0,0
10278,55,3,20,1,1
10279,34,4,9,0,2
10280,45,5,18,1,0
10281,24,2,5,0,0
10282,25,1,2,0,0
10283,18,1,4,0,0
10284,18,1,4,0,0
10285,16,5,5,0,0
10286,112,9,17,0,1
10287,101,5,4,1,0
10288,60,12,10,1,1
10289,12,1,4,0,0
10290,46,2,4,0,0
10291,54,4,9,0,0
10292,34,6,7,0,0
10293,38,6,8,0,0
10294,84,7,8,1,0
10295,32,3,10,1,0
10296,13,2,3,0,0
10297,19,1,5,1,1
10298,22,1,2,0,0
10299,15,1,4,0,0
10300,50,9,19,6,1
10301,26,2,3,0,0
10302,21,4,3,0,2
10303,44,5,10,4,1
10304,15,1,2,1,0
10305,43,4,15,1,0
10306,15,3,8,0,1
10307,19,4,5,0,0
10308,22,6,7,2,0
10309,26,3,9,1,0
10310,19,1,6,1,0
10311,38,2,16,2,1
10312,22,1,3,0,0
10313,50,3,6,2,1
10314,48,2,15,0,2
10315,36,2,27,1,0
10316,62,3,5,0,0
10317,45,1,6,0,0
10318,97,1,6,0,0
10319,33,2,6,0,0
10320,55,6,2,1,0
10321,27,1,2,0,0
10322,51,2,10,2,0
10323,23,2,7,1,0
10324,58,6,4,0,1
10325,50,1,6,0,0
10326,18,1,2,0,0
10327,23,1,2,0,0
10328,34,2,4,0,1
10329,56,1,12,0,0
10330,79,5,8,1,1
10331,27,2,3,0,1
10332,35,1,2,1,0
10333,40,1,3,1,0
10334,35,5,2,0,1
10335,14,2,3,0,1
10336,44,5,12,1,2
10337,6,1,3,0,0
10338,48,2,3,1,1
10339,68,1,7,0,0
10340,15,1,2,1,0
10341,47,4,7,4,2
10342,42,3,3,0,1
10343,54,4,3,1,0
10344,18,2,5,1,0
10345,25,5,3,1,0
10346,40,1,7,0,0
10347,58,4,13,2,0
10348,9,1,2,0,0
10349,28,4,2,0,0
10350,18,1,2,0,0
10351,34,3,7,0,1
10352,61,2,5,2,0
10353,46,6,2,0,1
10354,45,1,5,0,0
10355,40,1,4,0,0
10356,27,5,6,1,0
10357,41,1,8,0,0
10358,18,1,3,0,0
10359,84,5,10,4,1
10360,16,1,4,0,0
10361,79,1,11,0,0
10362,56,2,7,0,1
10363,51,2,11,1,2
10364,54,6,7,1,0
10365,16,2,4,2,0
10366,13,1,5,0,0
10367,13,2,7,0,0
10368,67,2,11,1,0
10369,67,1,2,0,0
10370,37,2,6,0,0
10371,96,4,8,2,0
10372,22,2,2,1,0
10373,34,1,5,0,0
10374,72,1,6,1,0
10375,46,2,4,0,0
10376,9,1,2,0,0
10377,27,3,8,1,0
10378,27,1,5,1,0
10379,13,2,6,0,0
10380,27,1,5,2,1
10381,15,1,5,0,0
10382,68,2,13,1,0
10383,31,1,6,0,1
10384,23,2,2,1,0
10385,20,3,2,0,0
10386,47,3,8,2,0
10387,21,1,7,1,0
10388,37,1,2,1,0
10389,31,4,14,2,3
10390,26,2,10,1,1
10391,10,1,6,1,2
10392,12,1,2,0,0
10393,31,3,5,0,0
10394,50,2,2,0,0
10395,64,5,7,1,2
10396,29,3,1,2,1
10397,50,1,3,1,0
10398,104,4,5,1,1
10399,50,3,2,0,1
10400,58,3,10,2,1
10401,16,1,2,0,1
10402,54,2,3,1,1
10403,39,1,8,0,0
10404,33,1,7,2,1
10405,16,1,6,1,0
10406,58,2,6,1,1
10407,25,1,15,0,1
10408,25,3,2,3,1
10409,19,2,2,1,0
10410,26,2,2,0,0
10411,51,1,7,0,0
10412,54,3,11,1,0
10413,29,3,17,2,0
10414,16,1,3,0,0
10415,13,1,2,0,0
10416,71,4,34,5,1
10417,9,3,2,1,1
10418,26,3,3,0,0
10419,9,1,2,1,0
10420,24,1,2,0,0
10421,31,4,11,1,0
10422,59,11,17,4,1
10423,43,1,4,0,1
10424,45,4,12,3,3
10425,29,5,2,0,3
10426,24,4,4,0,0
10427,80,3,6,0,0
10428,48,2,8,2,1
10429,82,1,11,0,0
10430,41,9,7,2,0
10431,19,1,2,0,0
10432,14,2,3,1,0
10433,19,1,2,0,0
10434,9,1,3,0,1
10435,16,4,1,1,2
10436,23,2,8,0,1
10437,44,3,9,0,2
10438,22,1,2,0,0
10439,27,2,10,1,0
10440,30,2,4,0,0
10441,30,1,3,0,0
10442,27,7,15,0,0
10443,18,2,10,0,1
10444,21,1,7,0,0
10445,6,1,2,0,0
10446,56,1,30,1,1
10447,18,1,2,0,0
10448,26,1,10,0,0
10449,29,3,8,0,1
10450,30,4,5,0,1
10451,13,2,3,0,0
10452,24,3,5,1,0
10453,15,1,2,0,0
10454,20,6,2,4,0
10455,24,1,7,0,0
10456,40,2,6,1,0
10457,11,3,4,1,0
10458,46,1,9,2,0
10459,74,2,7,1,1
10460,36,1,4,0,0
10461,58,6,12,2,1
10462,20,2,12,1,0
10463,61,2,4,1,0
10464,55,1,3,0,0
10465,46,2,8,1,1
10466,3,1,1,0,2
10467,33,4,13,2,0
10468,25,1,2,0,0
10469,25,3,6,2,0
10470,74,6,19,1,0
10471,61,1,2,0,0
10472,24,1,5,0,0
10473,32,4,11,2,0
10474,63,7,21,1,2
10475,17,2,4,1,0
10476,33,3,4,0,0
10477,42,4,18,1,1
10478,30,3,4,1,0
10479,56,2,13,0,1
10480,12,1,7,1,0
10481,9,3,3,1,1
10482,6,1,2,0,0
10483,40,2,5,2,0
10484,61,5,6,6,5
10485,53,7,3,1,2
10486,52,4,10,1,0
10487,25,4,4,0,0
10488,55,1,4,0,1
10489,41,4,15,1,0
10490,49,4,1,0,1
10491,66,2,6,0,1
10492,40,1,4,0,0
10493,56,3,11,1,0
10494,11,2,4,0,0
10495,29,2,3,0,0
10496,45,3,9,1,1
10497,43,2,11,1,0
10498,69,1,2,0,0
10499,59,1,5,0,0
